x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
361.5;359.5;725.5;720.5;6.199999809265137;6.900000095367432;0.0;0.0
542.5;540.5;725.5;721.5;6.900000095367432;6.900000095367432;0.0;0.0
180.5;178.5;724.5;719.5;7.0;6.900000095367432;0.0;0.0
316.5;314.5;724.5;720.5;7.0;6.900000095367432;0.0;0.0
587.5;585.5;725.5;721.5;6.900000095367432;6.900000095367432;0.0;0.0
90.5;88.5;723.5;718.5;6.900000095367432;6.900000095367432;0.0;0.0
497.5;495.5;725.5;721.5;6.900000095367432;6.900000095367432;0.0;0.0
135.5;133.5;723.5;718.5;7.0;6.199999809265137;0.0;0.0
406.5;404.5;725.5;720.5;6.199999809265137;6.199999809265137;0.0;0.0
45.5;43.5;723.5;718.5;7.0;6.199999809265137;0.0;0.0
271.5;269.5;724.5;720.5;7.0;6.199999809265137;0.0;0.0
452.5;450.5;725.5;721.5;23.0;22.100000381469727;1.0;1.0
225.5;223.5;724.5;719.5;23.0;23.0;1.0;1.0
