x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
367.5;363.5;722.5;714.5;7.0;6.900000095367432;0.0;0.0
548.5;544.5;722.5;715.5;6.900000095367432;6.900000095367432;0.0;0.0
593.5;589.5;722.5;715.5;6.900000095367432;6.900000095367432;0.0;0.0
96.5;92.5;721.5;712.5;6.900000095367432;6.900000095367432;0.0;0.0
186.5;182.5;722.5;713.5;6.199999809265137;6.900000095367432;0.0;0.0
413.5;408.5;722.5;714.5;7.0;6.199999809265137;0.0;0.0
322.5;318.5;722.5;714.5;6.900000095367432;7.0;0.0;0.0
503.5;499.5;722.5;715.5;6.900000095367432;7.0;0.0;0.0
51.5;47.5;721.5;712.5;6.900000095367432;6.199999809265137;0.0;0.0
141.5;137.5;721.5;712.5;7.0;7.0;0.0;0.0
277.5;273.5;722.5;713.5;7.099999904632568;6.199999809265137;0.0;0.0
458.5;454.5;722.5;714.5;22.899999618530273;22.100000381469727;1.0;1.0
232.5;227.5;722.5;713.5;22.100000381469727;23.0;1.0;1.0
