x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
166.5;165.5;641.5;644.5;6.900000095367432;6.900000095367432;0.0;0.0
347.5;346.5;642.5;645.5;7.0;6.900000095367432;0.0;0.0
573.5;572.5;642.5;646.5;6.900000095367432;6.599999904632568;0.0;0.0
121.5;120.5;640.5;644.5;6.199999809265137;6.900000095367432;0.0;0.0
483.5;482.5;642.5;646.5;7.0;6.900000095367432;0.0;0.0
211.5;210.5;641.5;644.5;6.599999904632568;6.199999809265137;0.0;0.0
256.5;256.5;641.5;645.5;6.900000095367432;6.199999809265137;0.0;0.0
392.5;391.5;642.5;645.5;6.900000095367432;6.199999809265137;0.0;0.0
437.5;437.5;642.5;646.5;6.900000095367432;6.199999809265137;0.0;0.0
30.5;30.5;640.5;643.5;6.900000095367432;7.0;0.0;0.0
528.5;527.5;642.5;646.5;22.899999618530273;22.700000762939453;1.0;1.0
75.5;75.5;640.5;644.5;23.0;22.100000381469727;1.0;1.0
302.5;301.5;641.5;645.5;23.0;22.799999237060547;1.0;1.0
