x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
237.5;239.5;612.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
373.5;375.5;612.5;623.5;6.199999809265137;6.900000095367432;0.0;0.0
192.5;194.5;612.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
11.5;13.5;611.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
56.5;58.5;611.5;623.5;6.599999904632568;6.900000095367432;0.0;0.0
509.5;511.5;613.5;623.5;7.0;6.900000095367432;0.0;0.0
418.5;420.5;613.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
282.5;284.5;612.5;623.5;6.900000095367432;7.0;0.0;0.0
146.5;149.5;611.5;623.5;6.199999809265137;7.0;0.0;0.0
463.5;465.5;613.5;623.5;6.900000095367432;7.0;0.0;0.0
554.5;556.5;613.5;623.5;23.0;22.899999618530273;1.0;1.0
327.5;330.5;612.5;623.5;22.100000381469727;23.0;1.0;1.0
101.5;103.5;611.5;623.5;23.0;23.0;1.0;1.0
