x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
409.5;411.5;623.5;623.5;7.0;6.900000095367432;0.0;0.0
228.5;230.5;623.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
454.5;456.5;624.5;623.5;6.199999809265137;6.900000095367432;0.0;0.0
364.5;366.5;623.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
545.5;547.5;624.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
183.5;185.5;623.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
92.5;94.5;622.5;623.5;6.900000095367432;6.900000095367432;0.0;0.0
2.5;4.5;622.5;622.5;6.900000095367432;6.900000095367432;0.0;0.0
137.5;139.5;622.5;623.5;6.199999809265137;6.199999809265137;0.0;0.0
319.5;320.5;623.5;623.5;7.0;7.0;0.0;0.0
273.5;275.5;623.5;623.5;22.899999618530273;22.899999618530273;1.0;1.0
500.5;501.5;624.5;623.5;22.100000381469727;22.100000381469727;1.0;1.0
47.5;49.5;622.5;623.5;22.700000762939453;23.0;1.0;1.0
