x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
309.5;307.5;624.5;619.5;6.199999809265137;6.900000095367432;0.0;0.0
445.5;443.5;625.5;620.5;6.900000095367432;6.900000095367432;0.0;0.0
491.5;488.5;625.5;620.5;6.199999809265137;6.900000095367432;0.0;0.0
174.5;171.5;624.5;618.5;6.199999809265137;6.900000095367432;0.0;0.0
264.5;262.5;624.5;619.5;6.900000095367432;6.199999809265137;0.0;0.0
38.5;36.5;623.5;617.5;6.900000095367432;7.0;0.0;0.0
83.5;81.5;623.5;617.5;6.199999809265137;7.0;0.0;0.0
536.5;533.5;625.5;620.5;6.199999809265137;6.199999809265137;0.0;0.0
219.5;217.5;624.5;618.5;6.900000095367432;6.199999809265137;0.0;0.0
400.5;398.5;625.5;620.5;6.900000095367432;6.199999809265137;0.0;0.0
128.5;126.5;624.5;618.5;22.100000381469727;23.0;1.0;1.0
355.5;352.5;625.5;619.5;22.100000381469727;22.100000381469727;1.0;1.0
581.5;578.5;626.5;621.5;22.100000381469727;22.899999618530273;1.0;1.0
