x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
12.5;15.5;610.5;629.5;7.0;6.900000095367432;0.0;0.0
510.5;513.5;613.5;629.5;7.0;6.900000095367432;0.0;0.0
57.5;60.5;611.5;629.5;6.900000095367432;6.199999809265137;0.0;0.0
238.5;241.5;612.5;629.5;6.199999809265137;6.199999809265137;0.0;0.0
419.5;422.5;612.5;629.5;6.199999809265137;6.199999809265137;0.0;0.0
193.5;196.5;611.5;629.5;7.0;7.0;0.0;0.0
374.5;377.5;612.5;629.5;6.900000095367432;7.0;0.0;0.0
148.5;151.5;611.5;629.5;6.900000095367432;6.199999809265137;0.0;0.0
465.5;468.5;613.5;629.5;6.199999809265137;6.199999809265137;0.0;0.0
284.5;286.5;612.5;629.5;6.199999809265137;6.199999809265137;0.0;0.0
555.5;558.5;613.5;629.5;22.899999618530273;22.899999618530273;1.0;1.0
329.5;332.5;612.5;629.5;22.899999618530273;22.100000381469727;1.0;1.0
103.5;106.5;611.5;629.5;22.100000381469727;22.100000381469727;1.0;1.0
