x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
113.5;114.5;752.5;756.5;6.900000095367432;6.599999904632568;0.0;0.0
339.5;340.5;753.5;757.5;6.900000095367432;6.900000095367432;0.0;0.0
384.5;385.5;753.5;757.5;6.199999809265137;6.900000095367432;0.0;0.0
158.5;159.5;752.5;756.5;6.900000095367432;6.900000095367432;0.0;0.0
23.5;24.5;751.5;755.5;6.900000095367432;6.900000095367432;0.0;0.0
294.5;295.5;753.5;757.5;6.599999904632568;6.900000095367432;0.0;0.0
68.5;69.5;752.5;756.5;6.900000095367432;6.900000095367432;0.0;0.0
520.5;521.5;754.5;757.5;7.0;6.199999809265137;0.0;0.0
565.5;566.5;753.5;758.5;6.0;7.400000095367432;0.0;0.0
430.5;430.5;754.5;757.5;22.100000381469727;22.899999618530273;1.0;1.0
204.5;204.5;752.5;757.5;21.799999237060547;23.0;1.0;1.0
