x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
136.5;133.5;723.5;714.5;6.199999809265137;6.900000095367432;0.0;0.0
46.5;43.5;723.5;713.5;6.900000095367432;6.900000095367432;0.0;0.0
272.5;269.5;724.5;715.5;6.900000095367432;6.900000095367432;0.0;0.0
498.5;495.5;725.5;717.5;6.900000095367432;6.900000095367432;0.0;0.0
91.5;88.5;723.5;714.5;6.900000095367432;6.900000095367432;0.0;0.0
408.5;405.5;725.5;716.5;6.199999809265137;6.900000095367432;0.0;0.0
543.5;540.5;725.5;717.5;6.900000095367432;7.0;0.0;0.0
317.5;314.5;724.5;716.5;7.0;6.199999809265137;0.0;0.0
588.5;585.5;725.5;717.5;6.900000095367432;6.199999809265137;0.0;0.0
362.5;360.5;725.5;716.5;6.199999809265137;6.199999809265137;0.0;0.0
181.5;178.5;724.5;715.5;6.199999809265137;6.199999809265137;0.0;0.0
453.5;450.5;725.5;716.5;22.899999618530273;22.100000381469727;1.0;1.0
227.5;224.5;724.5;715.5;23.0;23.0;1.0;1.0
