x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
180.5;178.5;724.5;719.5;7.0;6.900000095367432;0.0;0.0
44.5;42.5;724.5;718.5;6.199999809265137;6.900000095367432;0.0;0.0
361.5;359.5;725.5;720.5;6.900000095367432;6.900000095367432;0.0;0.0
270.5;268.5;725.5;720.5;7.0;6.199999809265137;0.0;0.0
135.5;133.5;724.5;719.5;7.0;6.199999809265137;0.0;0.0
542.5;540.5;726.5;721.5;6.199999809265137;6.199999809265137;0.0;0.0
587.5;585.5;726.5;721.5;6.900000095367432;6.199999809265137;0.0;0.0
89.5;87.5;724.5;718.5;6.199999809265137;6.199999809265137;0.0;0.0
406.5;404.5;725.5;721.5;7.0;7.0;0.0;0.0
496.5;494.5;726.5;721.5;6.199999809265137;6.0;0.0;0.0
316.5;314.5;725.5;720.5;7.0;7.0;0.0;0.0
225.5;223.5;725.5;719.5;23.0;23.0;1.0;1.0
451.5;449.5;725.5;721.5;22.100000381469727;23.0;1.0;1.0
