x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
112.5;111.5;760.5;764.5;6.900000095367432;6.599999904632568;0.0;0.0
293.5;292.5;761.5;765.5;6.599999904632568;6.900000095367432;0.0;0.0
22.5;21.5;759.5;763.5;6.900000095367432;6.599999904632568;0.0;0.0
383.5;382.5;761.5;766.5;7.0;6.900000095367432;0.0;0.0
338.5;337.5;761.5;765.5;6.900000095367432;6.900000095367432;0.0;0.0
157.5;156.5;760.5;764.5;6.199999809265137;6.900000095367432;0.0;0.0
248.5;246.5;761.5;765.5;6.900000095367432;6.900000095367432;0.0;0.0
474.5;472.5;761.5;766.5;6.900000095367432;7.0;0.0;0.0
519.5;517.5;761.5;766.5;6.900000095367432;7.0;0.0;0.0
429.5;427.5;761.5;766.5;23.0;23.0;1.0;1.0
203.5;201.5;760.5;765.5;21.799999237060547;21.799999237060547;1.0;1.0
