x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
67.5;67.5;656.5;661.5;6.900000095367432;6.599999904632568;0.0;0.0
22.5;22.5;656.5;661.5;6.900000095367432;6.900000095367432;0.0;0.0
158.5;157.5;657.5;662.5;6.900000095367432;6.900000095367432;0.0;0.0
429.5;429.5;658.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
293.5;293.5;657.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
429.5;474.5;658.5;663.5;6.900000095367432;6.900000095367432;0.0;0.0
203.5;202.5;657.5;662.5;6.599999904632568;6.900000095367432;0.0;0.0
248.5;248.5;657.5;662.5;6.900000095367432;6.900000095367432;0.0;0.0
384.5;383.5;658.5;663.5;6.900000095367432;7.0;0.0;0.0
339.5;338.5;657.5;663.5;22.100000381469727;22.899999618530273;1.0;1.0
112.5;112.5;657.5;662.5;22.100000381469727;21.799999237060547;1.0;1.0
565.5;564.5;658.5;664.5;22.899999618530273;21.799999237060547;1.0;1.0
