x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
217.5;215.5;731.5;730.5;6.199999809265137;6.900000095367432;0.0;0.0
443.5;441.5;731.5;731.5;6.900000095367432;6.900000095367432;0.0;0.0
352.5;351.5;731.5;731.5;6.900000095367432;6.900000095367432;0.0;0.0
488.5;486.5;731.5;731.5;6.900000095367432;6.900000095367432;0.0;0.0
81.5;80.5;730.5;729.5;6.599999904632568;6.900000095367432;0.0;0.0
262.5;260.5;731.5;730.5;6.900000095367432;6.199999809265137;0.0;0.0
126.5;125.5;730.5;729.5;6.900000095367432;6.199999809265137;0.0;0.0
533.5;531.5;731.5;731.5;6.900000095367432;6.199999809265137;0.0;0.0
578.5;577.5;731.5;732.5;6.900000095367432;6.199999809265137;0.0;0.0
307.5;305.5;731.5;731.5;6.599999904632568;6.199999809265137;0.0;0.0
36.5;35.5;730.5;729.5;7.0;7.0;0.0;0.0
397.5;396.5;731.5;731.5;23.0;22.700000762939453;1.0;1.0
171.5;170.5;730.5;730.5;23.0;22.899999618530273;1.0;1.0
