x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
44.5;43.5;724.5;719.5;6.199999809265137;6.900000095367432;0.0;0.0
496.5;495.5;726.5;722.5;6.199999809265137;6.900000095367432;0.0;0.0
316.5;314.5;725.5;721.5;6.199999809265137;6.900000095367432;0.0;0.0
89.5;88.5;724.5;719.5;7.0;6.199999809265137;0.0;0.0
406.5;405.5;725.5;721.5;7.0;6.199999809265137;0.0;0.0
135.5;133.5;724.5;720.5;6.199999809265137;6.199999809265137;0.0;0.0
270.5;269.5;725.5;721.5;6.900000095367432;7.0;0.0;0.0
587.5;586.5;726.5;722.5;6.900000095367432;6.199999809265137;0.0;0.0
180.5;179.5;724.5;720.5;6.199999809265137;7.0;0.0;0.0
542.5;540.5;726.5;722.5;7.0;7.0;0.0;0.0
361.5;360.5;725.5;721.5;6.900000095367432;6.0;0.0;0.0
451.5;450.5;726.5;722.5;22.100000381469727;23.0;1.0;1.0
225.5;224.5;725.5;720.5;22.899999618530273;23.0;1.0;1.0
