x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
212.5;210.5;641.5;646.5;6.900000095367432;6.599999904632568;0.0;0.0
347.5;346.5;642.5;647.5;6.199999809265137;6.900000095367432;0.0;0.0
212.5;165.5;641.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
393.5;391.5;642.5;647.5;6.900000095367432;6.900000095367432;0.0;0.0
257.5;255.5;641.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
31.5;29.5;640.5;645.5;6.599999904632568;6.199999809265137;0.0;0.0
438.5;436.5;642.5;647.5;6.599999904632568;6.199999809265137;0.0;0.0
483.5;482.5;642.5;648.5;6.900000095367432;6.199999809265137;0.0;0.0
528.5;527.5;642.5;648.5;22.899999618530273;22.899999618530273;1.0;1.0
302.5;301.5;642.5;647.5;22.100000381469727;22.100000381469727;1.0;1.0
76.5;75.5;640.5;645.5;22.799999237060547;23.0;1.0;1.0
