x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
347.5;346.5;642.5;645.5;7.0;6.900000095367432;0.0;0.0
483.5;482.5;642.5;646.5;6.900000095367432;6.900000095367432;0.0;0.0
121.5;120.5;641.5;644.5;6.900000095367432;6.900000095367432;0.0;0.0
574.5;572.5;643.5;646.5;6.199999809265137;6.900000095367432;0.0;0.0
31.5;30.5;640.5;643.5;6.900000095367432;6.900000095367432;0.0;0.0
166.5;165.5;641.5;644.5;6.900000095367432;6.900000095367432;0.0;0.0
212.5;256.5;641.5;645.5;6.900000095367432;6.900000095367432;0.0;0.0
212.5;211.5;641.5;644.5;6.900000095367432;6.199999809265137;0.0;0.0
302.5;301.5;642.5;645.5;22.899999618530273;22.700000762939453;1.0;1.0
76.5;75.5;640.5;643.5;23.0;22.899999618530273;1.0;1.0
528.5;527.5;642.5;646.5;21.799999237060547;22.899999618530273;1.0;1.0
