x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
517.5;516.5;630.5;637.5;6.900000095367432;6.900000095367432;0.0;0.0
155.5;154.5;629.5;635.5;7.0;6.900000095367432;0.0;0.0
426.5;471.5;630.5;637.5;6.900000095367432;6.900000095367432;0.0;0.0
290.5;290.5;629.5;636.5;6.199999809265137;6.900000095367432;0.0;0.0
19.5;19.5;628.5;634.5;6.900000095367432;6.900000095367432;0.0;0.0
200.5;199.5;629.5;635.5;6.599999904632568;6.900000095367432;0.0;0.0
381.5;380.5;630.5;636.5;7.0;6.199999809265137;0.0;0.0
64.5;64.5;628.5;635.5;6.900000095367432;6.199999809265137;0.0;0.0
426.5;426.5;630.5;637.5;6.900000095367432;6.199999809265137;0.0;0.0
245.5;244.5;629.5;636.5;6.900000095367432;6.199999809265137;0.0;0.0
336.5;335.5;630.5;636.5;22.100000381469727;22.700000762939453;1.0;1.0
562.5;561.5;630.5;637.5;22.700000762939453;22.799999237060547;1.0;1.0
109.5;109.5;629.5;635.5;21.799999237060547;22.899999618530273;1.0;1.0
