x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
307.5;306.5;757.5;761.5;7.0;6.599999904632568;0.0;0.0
262.5;261.5;757.5;761.5;6.900000095367432;6.900000095367432;0.0;0.0
352.5;351.5;758.5;761.5;7.0;6.900000095367432;0.0;0.0
578.5;577.5;758.5;762.5;6.900000095367432;6.900000095367432;0.0;0.0
36.5;35.5;756.5;759.5;6.900000095367432;6.900000095367432;0.0;0.0
126.5;125.5;757.5;760.5;7.0;6.900000095367432;0.0;0.0
533.5;532.5;758.5;762.5;6.900000095367432;6.900000095367432;0.0;0.0
217.5;216.5;757.5;760.5;7.0;6.199999809265137;0.0;0.0
443.5;442.5;758.5;761.5;7.0;6.199999809265137;0.0;0.0
488.5;487.5;758.5;761.5;6.900000095367432;6.199999809265137;0.0;0.0
171.5;171.5;757.5;760.5;23.0;23.0;1.0;1.0
397.5;396.5;758.5;761.5;22.100000381469727;23.0;1.0;1.0
