x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
37.5;35.5;757.5;757.5;6.900000095367432;6.599999904632568;0.0;0.0
127.5;125.5;758.5;758.5;6.900000095367432;6.599999904632568;0.0;0.0
353.5;351.5;759.5;759.5;6.900000095367432;6.900000095367432;0.0;0.0
307.5;306.5;759.5;759.5;6.199999809265137;6.900000095367432;0.0;0.0
82.5;80.5;757.5;757.5;6.900000095367432;6.900000095367432;0.0;0.0
533.5;532.5;759.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
578.5;577.5;759.5;760.5;6.900000095367432;6.900000095367432;0.0;0.0
443.5;441.5;759.5;760.5;6.900000095367432;6.199999809265137;0.0;0.0
217.5;215.5;758.5;759.5;6.900000095367432;6.199999809265137;0.0;0.0
172.5;170.5;758.5;758.5;22.700000762939453;22.899999618530273;1.0;1.0
398.5;396.5;759.5;759.5;22.700000762939453;23.0;1.0;1.0
