x_pre;x_post;y_pre;y_post;r_pre;r_post;sz_pre;sz_post
17.5;14.5;611.5;598.5;6.199999809265137;6.900000095367432;0.0;0.0
62.5;59.5;612.5;598.5;7.0;6.900000095367432;0.0;0.0
379.5;376.5;612.5;600.5;6.900000095367432;6.900000095367432;0.0;0.0
198.5;195.5;612.5;599.5;7.0;6.900000095367432;0.0;0.0
288.5;285.5;612.5;600.5;6.900000095367432;6.199999809265137;0.0;0.0
469.5;466.5;612.5;601.5;6.900000095367432;6.199999809265137;0.0;0.0
243.5;240.5;612.5;599.5;6.900000095367432;7.0;0.0;0.0
424.5;421.5;612.5;600.5;6.900000095367432;7.0;0.0;0.0
514.5;512.5;612.5;601.5;6.199999809265137;7.0;0.0;0.0
152.5;149.5;612.5;599.5;6.900000095367432;7.0;0.0;0.0
560.5;557.5;613.5;601.5;22.100000381469727;22.799999237060547;1.0;1.0
333.5;331.5;612.5;600.5;23.0;23.0;1.0;1.0
107.5;104.5;612.5;599.5;22.899999618530273;23.0;1.0;1.0
